PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
7072_01,0,1.9148852535783731,0,-0.3857166514322533,-0.2739809639808845,-0.6248885376370679,1.014058780859118,-0.63481033484923,False,0.955262353407312,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7073_01,1,0.7911641815345076,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9351957257983003,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7074_01,1,-1.9479059315724145,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9353097072554266,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7074_02,0,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.08615080967936879,1.754998521774733,0.019466896054290944,False,0.9553603226803432,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7077_01,0,0.5102339135235413,0,0.4952462946993754,-0.6489032714011534,1.9941330817190759,-0.6632339304133921,-0.63481033484923,False,0.9554582195711935,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7078_01,0,-1.1051151275395155,0,1.3807356646274822,-0.6489032714011534,1.1686263256027147,1.5261441012626342,0.3540587723910569,False,0.9354235907482457,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7079_01,0,-1.1051151275395155,0,-0.6403720524482873,1.5978101521816261,-0.6248885376370679,0.6531961710725176,0.16752615998847306,False,0.9555560441867395,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7080_01,1,0.5804664805262828,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9327791827883739,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7082_01,0,1.072094449545474,0,1.185488074048893,0.6722175921355653,-0.6248885376370679,1.7167681154631937,1.0001298360327895,False,0.8163811384214125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7083_01,1,0.22930364551257487,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7368094211571742,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7083_02,0,1.9851178205811149,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7368094211571742,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
7084_01,0,-0.19209175650387472,0,-0.6403720524482873,1.0809565519335098,-0.6248885376370679,-0.6632339304133921,1.854382635721686,False,0.955653796633621,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7085_01,0,2.336280655594823,0,1.607356192170249,-0.4123536323720409,2.3114655708134544,-0.6632339304133921,-0.63481033484923,False,0.966079207986235,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
7085_02,1,-1.877673364569673,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.966079207986235,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
7085_03,1,-1.9479059315724145,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.966079207986235,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
7086_01,0,-0.3325568905093579,0,1.7042438714168902,-0.6489032714011534,-0.3555196736582183,1.193259026555243,0.3997632299310022,False,0.9661694999391247,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7087_01,1,-1.9479059315724145,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9328952611451086,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7088_01,0,2.4065132225975643,0,-0.6403720524482873,1.6071222985880604,-0.6248885376370679,1.0870000989742423,-0.12859236787989112,False,0.966259730406172,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7089_01,0,-0.6134871585203243,0,1.9122311320773926,2.0195589822434035,-0.6248885376370679,1.2058846073359797,1.2674808113947387,True,0.7140705196415693,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7090_01,0,-0.9646499935340322,0,-0.6403720524482873,1.5403703959935897,1.5478647443486204,-0.6632339304133921,-0.63481033484923,False,0.9663498994710592,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7091_01,1,0.22930364551257487,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9330112379015179,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7092_01,0,-0.3325568905093579,0,0.8758961967014726,1.3940871650183917,1.4059261066672368,-0.41238631521413127,-0.63481033484923,True,0.9664400072172985,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7093_01,1,0.22930364551257487,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9331271132353027,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7094_01,0,0.5102339135235413,0,0.24059089368334136,2.0183222500985565,2.344380948773417,0.42091142525178693,1.4816727536768577,True,0.8109604357520903,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7095_01,1,-1.1051151275395155,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9332428873236979,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7096_01,1,0.018605944504350075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7373180722069049,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7096_02,0,-0.12185918950113311,0,-0.6403720524482873,0.2752702887162758,-0.6248885376370679,-0.6632339304133921,2.19586824821864,False,0.7373180722069049,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7096_03,1,0.08883851150709167,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7373180722069049,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7097_01,0,-0.12185918950113311,0,-0.6403720524482873,0.6501925961365446,2.6660856659154355,-0.014802251727972766,0.7300336466569746,True,0.5738370468549374,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7097_02,0,-1.034882560536774,0,-0.6403720524482873,2.097352992084648,0.8182691595545136,1.2887015967318716,1.2811881233011402,False,0.5738370468549374,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7097_03,0,0.22930364551257487,1,1.6628317589639994,1.9210160394619014,-0.6248885376370679,1.5209863425526018,2.277162704285642,False,0.5738370468549374,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7097_04,0,0.2995362125153165,1,-0.6403720524482873,0.31798458824152476,0.3718947054608123,2.1458693021749196,0.3018042006557585,False,0.5738370468549374,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7098_01,0,0.44000134652079964,0,-0.13106125041621927,-0.6489032714011534,1.8933677449152446,-0.6632339304133921,0.9607332024321055,True,0.9557514770182427,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7099_01,0,-0.5432545915175827,0,1.4575822101769358,-0.6489032714011534,0.5393043234810143,-0.6632339304133921,-0.63481033484923,False,0.9665300537282314,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7104_01,0,1.9851178205811149,0,1.861606755586992,0.4211436764299588,-0.6248885376370679,2.6022632820613536,1.5456501168101453,False,0.7199868343184814,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7104_02,0,0.9316293155399908,1,1.2241964827658198,2.213193085637404,-0.19794898936873348,-0.1615387000148706,1.624139885729697,True,0.7199868343184814,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7105_01,0,-0.6134871585203243,0,-0.6403720524482873,0.015175522038174917,1.8293677274112292,0.438568420288823,-0.63481033484923,True,0.9667099633766969,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7106_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9558490854467733,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7109_01,0,1.423257284559182,0,-0.6403720524482873,2.4043947379730084,-0.6248885376370679,2.7653787097195557,-0.63481033484923,False,0.7413184797621757,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7110_01,0,-0.4027894575120995,0,-0.6403720524482873,-0.17580399334292854,-0.6248885376370679,-0.6632339304133921,1.6673163599792826,False,0.9559466220251476,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7111_01,0,-0.3325568905093579,0,1.9185294020525852,-0.6489032714011534,-0.6248885376370679,1.3772675130281251,-0.63481033484923,False,0.9560440868590665,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7113_01,0,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.786443878711672,False,0.9562388017151767,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7113_02,0,-0.4027894575120995,0,0.20557487870168395,-0.4123536323720409,-0.6248885376370679,1.5807093228409326,1.0816127288848858,True,0.9562388017151767,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7114_01,0,-0.3325568905093579,0,-0.6403720524482873,1.4650552072037757,0.5763434914666232,-0.6632339304133921,1.2714499708573386,False,0.9563360519476073,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7116_01,1,-0.19209175650387472,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.933474132470939,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7117_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7245367555248088,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7118_01,0,-0.8241848595285491,0,-0.6403720524482873,1.81891074929178,-0.19794898936873348,-0.6632339304133921,-0.63481033484923,False,0.9668896290798016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7119_01,0,-0.6134871585203243,0,1.5752419129907624,1.4580184838618382,-0.6248885376370679,1.8438257946811873,1.3664947063297346,False,0.966979370658402,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7120_01,0,-0.4730220245148411,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,1.9548036580073975,False,0.9564332308560618,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7121_01,1,-0.4027894575120995,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.741810144280797,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7121_02,1,-0.4730220245148411,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.741810144280797,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7126_01,0,0.018605944504350075,0,-0.13106125041621927,-0.6489032714011534,1.9010400102242018,1.6992119132440955,0.6634572755748889,False,0.9567243406818451,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7127_01,0,-0.12185918950113311,0,-0.6403720524482873,2.1946551939228396,-0.6248885376370679,1.950323976106177,0.7386260213321072,False,0.7250946655521627,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7127_02,1,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7250946655521627,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7128_01,0,0.5804664805262828,0,-0.3857166514322533,2.218976790746315,-0.3555196736582183,2.6400567612146917,-0.12859236787989112,False,0.7256502363272506,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7128_02,0,1.072094449545474,0,-0.6403720524482873,2.2081000088064062,-0.08615080967936879,1.1596221434820095,0.8149777888863071,True,0.7256502363272506,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7128_03,0,0.36976877951805803,0,-0.6403720524482873,2.0362879239155687,-0.3555196736582183,1.1038355349513722,2.2523371411623656,False,0.7256502363272506,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7132_01,0,-0.4027894575120995,0,1.71162884537981,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,0.5405913847936407,False,0.9356510645135353,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7133_01,0,-0.7539522925258075,0,1.610578932871987,-0.6489032714011534,0.3407887385889656,1.441958881085866,-0.63481033484923,False,0.9569180591896516,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7134_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9337049747518661,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7137_01,0,-0.4027894575120995,0,-0.6403720524482873,1.0251149035568135,1.776771762012375,-0.6632339304133921,0.5819743827227924,False,0.967248231289853,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7140_01,0,-0.7539522925258075,0,-0.6403720524482873,0.16942402923339747,-0.6248885376370679,-0.6632339304133921,1.7771741458984522,False,0.9572081069575776,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7142_01,0,-0.4730220245148411,0,-0.6403720524482873,-0.6489032714011534,2.1067352575189524,-0.6632339304133921,0.7632528170629529,False,0.8166603870721628,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7142_02,0,-1.3158128285477402,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8166603870721628,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7142_03,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.8166603870721628,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7143_01,0,0.15907107850983326,0,1.8620115931862833,-0.6489032714011534,1.73876588426401,-0.2656498669272334,-0.63481033484923,False,0.9573046486272316,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7144_01,1,1.3530247175564405,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9339354155677542,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7148_01,0,1.5637224185646652,1,-0.6403720524482873,1.2836895385849465,-0.6248885376370679,1.9693755648168685,0.900571333874878,True,0.5932625108765522,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7149_01,1,-0.26232432350661633,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9675165474849585,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7151_01,0,0.22930364551257487,0,1.4414169255051987,-0.6489032714011534,1.856507347364851,1.6922675585675555,0.7212342070059062,False,0.8124085751470332,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7152_01,0,-1.4562779625532234,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9358781484349916,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7152_02,1,1.423257284559182,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9358781484349916,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7155_01,0,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,1.6917278170648724,0.3997632299310022,False,0.9575938523122227,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7156_01,0,-1.8074407975669315,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8169390484487664,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7156_02,0,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8169390484487664,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7156_03,1,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8169390484487664,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7156_04,0,-1.2455802615449987,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8169390484487664,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
7157_01,1,-0.12185918950113311,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.5855115625135734,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7157_02,0,0.2995362125153165,0,2.0774187028251476,-0.6489032714011534,1.9503674571744325,-0.6632339304133921,-0.63481033484923,False,0.7146741809851649,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
7159_01,1,0.22930364551257487,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7388324136695444,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7160_01,1,-0.6134871585203243,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9341654563125802,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7161_01,0,0.2995362125153165,0,-0.6403720524482873,2.148004137498043,-0.6248885376370679,1.992449582893479,1.6337791621404885,False,0.817217125016175,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7162_01,0,2.5469783566030477,0,0.7499016957154093,0.40597366826250997,0.5936182076039522,0.7596804390160086,1.7736987783640772,False,0.9677843214442042,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7165_01,1,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9577863046855446,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7166_01,0,-0.6837197255230659,0,1.8433372700101789,-0.6489032714011534,0.07141987461011601,2.0934294723565317,-0.63481033484923,False,0.9578824261520293,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7167_01,0,0.2995362125153165,0,-0.6403720524482873,2.1528648023941437,-0.6248885376370679,2.037939427482961,-0.38170135136456046,True,0.742299991181523,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7168_01,0,-0.12185918950113311,0,-0.6403720524482873,0.19911831407734035,1.9699404353310448,-0.6632339304133921,0.9874640897524376,True,0.9359915446214061,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7170_01,1,0.15907107850983326,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,False,0.9343950983730733,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7171_01,1,0.5804664805262828,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9345097703280786,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7173_01,1,-0.6837197255230659,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9346243431287652,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7175_01,0,-0.7539522925258075,0,-0.6403720524482873,-0.6489032714011534,1.9600261955010254,-0.6632339304133921,-0.04710947502779463,False,0.967873459312173,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7176_01,1,1.2827921505536988,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7222813234397929,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7176_02,0,-0.19209175650387472,0,-0.6403720524482873,2.3228598777277796,-0.6248885376370679,1.687926917500326,1.8575683403351946,False,0.7222813234397929,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7176_03,0,-0.26232432350661633,0,-0.6403720524482873,2.1447881642258966,-0.6248885376370679,0.5426795872011858,-0.63481033484923,True,0.7222813234397929,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7177_01,0,0.6506990475290244,1,1.062381420695478,0.22643440817411253,0.42750614379164964,1.6917278170648724,-0.63481033484923,False,0.95807446015048,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7179_01,0,1.7041875525701484,0,-0.13106125041621927,1.9855479560318585,-0.6248885376370679,0.9885882090690701,0.3018042006557585,True,0.8126963134484629,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7180_01,0,0.6506990475290244,0,-0.6403720524482873,1.3393299076923746,-0.6248885376370679,1.5508847080641766,-0.63481033484923,False,0.8177715335059117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7181_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9680515553547624,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
7182_01,0,1.2125595835509573,0,1.595012699123216,1.2789164678962281,2.037599246468407,-0.6632339304133921,1.5104739381497045,False,0.5855115625135734,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7184_01,0,-0.7539522925258075,0,-0.13106125041621927,1.581371924088507,-0.6248885376370679,-0.6632339304133921,0.5256848630236298,True,0.9362180462761133,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7186_01,1,-1.034882560536774,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.8129834282644606,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7186_02,0,0.22930364551257487,0,-0.6403720524482873,1.815934547366491,0.6968750077704993,1.687926917500326,0.5101438335782834,False,0.8129834282644606,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7186_03,0,1.072094449545474,0,-0.6403720524482873,-0.6489032714011534,0.4761466844662967,0.8894687986834762,2.4206700648488764,False,0.8129834282644606,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7187_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9348531919520394,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7188_01,0,-1.877673364569673,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7228487908413388,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7188_02,0,-0.05162662249839152,0,-0.6403720524482873,2.0714989432403907,0.8713447512089197,2.436697472034497,2.6546244794824774,False,0.7228487908413388,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7188_03,1,-0.12185918950113311,1,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7228487908413388,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7189_01,1,0.018605944504350075,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.7234138383319032,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7190_01,1,-1.034882560536774,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9363311520753314,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7191_01,0,-1.034882560536774,0,-0.6403720524482873,-0.6489032714011534,1.956495580860487,-0.6632339304133921,-0.63481033484923,False,0.9682294123421891,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7192_01,1,-0.8241848595285491,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9364441614090375,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7193_01,0,0.44000134652079964,0,1.2029268091609018,-0.6489032714011534,1.152922487022299,1.6745835955651973,-0.63481033484923,True,0.9581703728841203,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7194_01,0,0.5102339135235413,0,-0.6403720524482873,1.0122352999003852,-0.6248885376370679,1.212035972609916,1.591956831001801,False,0.9582662162414552,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7197_01,0,1.5637224185646652,0,1.076378926410051,1.9351815877277494,1.2224380122089864,-0.6632339304133921,-0.63481033484923,False,0.9583619903227759,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7199_01,0,1.77442011957289,0,-0.3857166514322533,-0.6489032714011534,1.2017986246270065,-0.6632339304133921,-0.38170135136456046,False,0.9366698913371195,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7200_01,0,0.5804664805262828,0,1.4563636681504628,2.1296311150662586,-0.6248885376370679,-0.41238631521413127,1.244843988301446,True,0.7393333724354068,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7202_01,0,0.5804664805262828,0,1.6724462537650717,0.6013567155943813,1.9286691028535692,1.420893101564017,-0.63481033484923,False,0.8132699222911828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7203_01,0,-0.3325568905093579,0,-0.3857166514322533,1.1506079682915418,-0.6248885376370679,-0.6632339304133921,1.7206374796076027,True,0.8135557982073349,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7205_01,0,-0.12185918950113311,0,1.9086848682093618,-0.6489032714011534,1.344974436438171,-0.6632339304133921,0.5947882966153527,False,0.958648897910307,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7206_01,0,0.6506990475290244,0,1.7236165347583146,1.803246506438164,0.8367782349855069,-0.41238631521413127,1.591956831001801,False,0.9587443958861444,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7207_01,1,-0.05162662249839152,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9350816462081813,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7208_01,0,-2.0181384985751563,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9351957257983003,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7208_02,0,-0.8944174265312906,0,0.527213411816337,1.4580184838618382,-0.6248885376370679,-0.6632339304133921,1.5284854338436826,False,0.9684070309153522,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7210_01,0,-0.26232432350661633,0,-0.6403720524482873,-0.6489032714011534,2.009905216563555,-0.6632339304133921,-0.63481033484923,False,0.9684957509961616,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7214_01,0,-0.4730220245148411,0,0.6212407956854386,-0.6489032714011534,1.915944558503416,0.6894160354880837,-0.63481033484923,True,0.9589351856033961,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7215_01,1,-0.3325568905093579,0,-0.6403720524482873,-0.6489032714011534,-0.6248885376370679,-0.6632339304133921,-0.63481033484923,True,0.9685844117125765,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
